                                       1                                        2                                        3                                        4                                        5                                        6 
                                    zone                              temperature                               luminosity                                      tau                                  extra_L                                 pressure 
                                     103                  6.4332537896594079E+002                  2.1128705163104281E-007                  8.2584223257233884E+002                  0.0000000000000000E+000                  9.4136938489721366E+005 
                                     104                  6.5315325668218622E+002                  2.1119582508801189E-007                  9.1027220444969441E+002                  0.0000000000000000E+000                  9.9054193037245038E+005 
                                     105                  6.6312843717148871E+002                  2.1109912127125470E-007                  1.0020075963713236E+003                  0.0000000000000000E+000                  1.0422849273155662E+006 
                                     106                  6.7325272122696208E+002                  2.1099661907718542E-007                  1.1014393866848714E+003                  0.0000000000000000E+000                  1.0967325380384303E+006 
                                     107                  6.8352796542547389E+002                  2.1088797907665196E-007                  1.2089482185444551E+003                  0.0000000000000000E+000                  1.1540258956511647E+006 
                                     108                  6.9395599365320049E+002                  2.1077284382578157E-007                  1.3249002434333256E+003                  0.0000000000000000E+000                  1.2143134758838192E+006 
                                     109                  7.0453861070170774E+002                  2.1065083666958909E-007                  1.4496424173124888E+003                  0.0000000000000000E+000                  1.2777514942666595E+006 
                                     110                  7.1527760622415326E+002                  2.1052156033081507E-007                  1.5834974964563723E+003                  0.0000000000000000E+000                  1.3445043227391464E+006 
                                     111                  7.2617472358801626E+002                  2.1038459630257926E-007                  1.7267583159788533E+003                  0.0000000000000000E+000                  1.4147449281957573E+006 
                                     112                  7.3723162684718932E+002                  2.1023950493658829E-007                  1.8796759268741123E+003                  0.0000000000000000E+000                  1.4886553347074199E+006 
                                     113                  7.4844993783595260E+002                  2.1008582496529226E-007                  2.0424468913633093E+003                  0.0000000000000000E+000                  1.5664271001142084E+006 
                                     114                  7.5983133359833653E+002                  2.0992307101064671E-007                  2.2152025665525020E+003                  0.0000000000000000E+000                  1.6482618024133632E+006 
                                     115                  7.7137760937147129E+002                  2.0975073004733499E-007                  2.3979980258280111E+003                  0.0000000000000000E+000                  1.7343715447822581E+006 
                                     116                  7.8309062907364614E+002                  2.0956825940405499E-007                  2.5908006678504225E+003                  0.0000000000000000E+000                  1.8249794895077536E+006 
                                     117                  7.9497221843119189E+002                  2.0937508748004717E-007                  2.7934787273930751E+003                  0.0000000000000000E+000                  1.9203204244795379E+006 
                                     118                  8.0702413720825041E+002                  2.0917061479605018E-007                  3.0057907325979349E+003                  0.0000000000000000E+000                  2.0206413607903374E+006 
                                     119                  8.1924819995842131E+002                  2.0895421206937960E-007                  3.2273574949782196E+003                  0.0000000000000000E+000                  2.1262021627423181E+006 
                                     120                  8.3164641443562095E+002                  2.0872521494930632E-007                  3.4576057260316911E+003                  0.0000000000000000E+000                  2.2372762127188598E+006 
                                     121                  8.4422097165411753E+002                  2.0848292073706486E-007                  3.6957623334425630E+003                  0.0000000000000000E+000                  2.3541511129400977E+006 
                                     122                  8.5697405944920627E+002                  2.0822658801377576E-007                  3.9409332662455299E+003                  0.0000000000000000E+000                  2.4771294248743593E+006 
                                     123                  8.6990769794094342E+002                  2.0795543673881549E-007                  4.1926701821758470E+003                  0.0000000000000000E+000                  2.6065294418477360E+006 
                                     124                  8.8302372528511091E+002                  2.0766864506201421E-007                  4.4507644919770673E+003                  0.0000000000000000E+000                  2.7426860002714433E+006 
                                     125                  8.9632365441699005E+002                  2.0736534676841425E-007                  4.7148001290039047E+003                  0.0000000000000000E+000                  2.8859513398287962E+006 
                                     126                  9.0980845028917088E+002                  2.0704463556367482E-007                  4.9843545386067162E+003                  0.0000000000000000E+000                  3.0366960168971610E+006 
                                     127                  9.2347851011884086E+002                  2.0670556727779360E-007                  5.2590127566338197E+003                  0.0000000000000000E+000                  3.1953098721330534E+006 
                                     128                  9.3733421539088044E+002                  2.0634715411701722E-007                  5.5382829562228526E+003                  0.0000000000000000E+000                  3.3622030490812659E+006 
                                     129                  9.5137661393304086E+002                  2.0596835105165671E-007                  5.8214857427998504E+003                  0.0000000000000000E+000                  3.5378070723174964E+006 
                                     130                  9.6560750739168191E+002                  2.0556805119198510E-007                  6.1079757796776921E+003                  0.0000000000000000E+000                  3.7225759882655744E+006 
                                     131                  9.8002908451012502E+002                  2.0514509355814460E-007                  6.3976936714577596E+003                  0.0000000000000000E+000                  3.9169875666497392E+006 
                                     132                  9.9464356296633559E+002                  2.0469826997087829E-007                  6.6908134098646879E+003                  0.0000000000000000E+000                  4.1215445639347443E+006 
                                     133                  1.0094531964678829E+003                  2.0422632102889480E-007                  6.9875781312525432E+003                  0.0000000000000000E+000                  4.3367760539961252E+006 
                                     134                  1.0244602773177965E+003                  2.0372792435515019E-007                  7.2886164147344689E+003                  0.0000000000000000E+000                  4.5632388252042001E+006 
                                     135                  1.0396669576050056E+003                  2.0320168740548521E-007                  7.5944992222137371E+003                  0.0000000000000000E+000                  4.8015188219068982E+006 
                                     136                  1.0550751345593076E+003                  2.0264614554355472E-007                  7.9054586171092342E+003                  0.0000000000000000E+000                  5.0522326330898833E+006 
                                     137                  1.0706864336169506E+003                  2.0205975950903527E-007                  8.2216774807382262E+003                  0.0000000000000000E+000                  5.3160290490604332E+006 
                                     138                  1.0865021916537769E+003                  2.0144091329345664E-007                  8.5432750973589209E+003                  0.0000000000000000E+000                  5.5935906947634500E+006 
                                     139                  1.1025234204939411E+003                  2.0078791283942083E-007                  8.8702911174152614E+003                  0.0000000000000000E+000                  5.8856357348239906E+006 
                                     140                  1.1187508328891397E+003                  2.0009898429443095E-007                  9.2027645118110304E+003                  0.0000000000000000E+000                  6.1929196513406048E+006 
                                     141                  1.1351849840978791E+003                  1.9937227008349889E-007                  9.5407942796805437E+003                  0.0000000000000000E+000                  6.5162371323218727E+006 
                                     142                  1.1518263708984948E+003                  1.9860582381988781E-007                  9.8845619165359531E+003                  0.0000000000000000E+000                  6.8564241008005887E+006 
                                     143                  1.1686754899555449E+003                  1.9779760568454461E-007                  1.0234204177902739E+004                  0.0000000000000000E+000                  7.2143598693155609E+006 
                                     144                  1.1857329966017533E+003                  1.9694547745054890E-007                  1.0589848363270294E+004                  0.0000000000000000E+000                  7.5909694165917588E+006 
                                     145                  1.2029997892741585E+003                  1.9604720159539777E-007                  1.0951811552978046E+004                  0.0000000000000000E+000                  7.9872258078817613E+006 
                                     146                  1.2204769912298154E+003                  1.9510044821034891E-007                  1.1320898876313222E+004                  0.0000000000000000E+000                  8.4041527752825730E+006 
                                     147                  1.2381661051430117E+003                  1.9410279437045682E-007                  1.1698391932153407E+004                  0.0000000000000000E+000                  8.8428274383318778E+006 
                                     148                  1.2560692637277359E+003                  1.9305170123870469E-007                  1.2085246406197797E+004                  0.0000000000000000E+000                  9.3043831613319963E+006 
                                     149                  1.2741892947355366E+003                  1.9194448867046727E-007                  1.2482210644109535E+004                  0.0000000000000000E+000                  9.7900125746840928E+006 
                                     150                  1.2925291043832121E+003                  1.9077832935245329E-007                  1.2890171164702633E+004                  0.0000000000000000E+000                  1.0300970754434152E+007 
                                     151                  1.3110908276148491E+003                  1.8955027854430107E-007                  1.3310293941174617E+004                  0.0000000000000000E+000                  1.0838578511495834E+007 
                                     152                  1.3298756044076652E+003                  1.8825729102892089E-007                  1.3743591430752793E+004                  0.0000000000000000E+000                  1.1404225790757248E+007 
                                     153                  1.3488839190951655E+003                  1.8689620480266778E-007                  1.4189824915415362E+004                  0.0000000000000000E+000                  1.1999375222788770E+007 
                                     154                  1.3681161093840537E+003                  1.8546370935713202E-007                  1.4649279976777014E+004                  0.0000000000000000E+000                  1.2625565874556879E+007 
                                     155                  1.3875725091008117E+003                  1.8395633188406533E-007                  1.5123885633325235E+004                  0.0000000000000000E+000                  1.3284417209869994E+007 
                                     156                  1.4072535491677172E+003                  1.8237045065799894E-007                  1.5615393695264187E+004                  0.0000000000000000E+000                  1.3977633253130589E+007 
                                     157                  1.4271602030683330E+003                  1.8070228597737411E-007                  1.6124993012391240E+004                  0.0000000000000000E+000                  1.4707006994603511E+007 
                                     158                  1.4472943268340171E+003                  1.7894787181499486E-007                  1.6653475721513470E+004                  0.0000000000000000E+000                  1.5474425088785799E+007 
                                     159                  1.4676585757593125E+003                  1.7710304245626196E-007                  1.7202415561004244E+004                  0.0000000000000000E+000                  1.6281872846995635E+007 
                                     160                  1.4882558599436691E+003                  1.7516344747457313E-007                  1.7775098464300630E+004                  0.0000000000000000E+000                  1.7131439474571966E+007 
                                     161                  1.5090888719650402E+003                  1.7312457705613124E-007                  1.8376970953904707E+004                  0.0000000000000000E+000                  1.8025323512703113E+007 
                                     162                  1.5301600743980343E+003                  1.7098174599025930E-007                  1.9013768018977895E+004                  0.0000000000000000E+000                  1.8965838517047428E+007 
                                     163                  1.5514716403728225E+003                  1.6873006049871866E-007                  1.9689002301897312E+004                  0.0000000000000000E+000                  1.9955418970869388E+007 
                                     164                  1.5730252800856524E+003                  1.6636440911993933E-007                  2.0406677957455438E+004                  0.0000000000000000E+000                  2.0996626465361934E+007 
                                     165                  1.5948221254273092E+003                  1.6387947405798140E-007                  2.1172372298719634E+004                  0.0000000000000000E+000                  2.2092156142739348E+007 
                                     166                  1.6168627842638004E+003                  1.6126974016474274E-007                  2.1991509683933080E+004                  0.0000000000000000E+000                  2.3244843410827853E+007 
                                     167                  1.6391475528847811E+003                  1.5852947989151752E-007                  2.2872062333075268E+004                  0.0000000000000000E+000                  2.4457671145959314E+007 
                                     168                  1.6616765391235608E+003                  1.5565272948451727E-007                  2.3828273153915823E+004                  0.0000000000000000E+000                  2.5733777569209583E+007 
                                     169                  1.6844496840516999E+003                  1.5263328607246371E-007                  2.4874780370980578E+004                  0.0000000000000000E+000                  2.7076464724150229E+007 
                                     170                  1.7074668856819214E+003                  1.4946469970486460E-007                  2.6022314545215606E+004                  0.0000000000000000E+000                  2.8489207464689091E+007 
                                     171                  1.7307281275474561E+003                  1.4614025235159588E-007                  2.7276288386421602E+004                  0.0000000000000000E+000                  2.9975662901274305E+007 
                                     172                  1.7542335129196688E+003                  1.4265294004901504E-007                  2.8640078909272663E+004                  0.0000000000000000E+000                  3.1539680371878080E+007 
                                     173                  1.7779832785667554E+003                  1.3899545894370379E-007                  3.0121857346190169E+004                  0.0000000000000000E+000                  3.3185312048794646E+007 
                                     174                  1.8019777978204279E+003                  1.3516019705903221E-007                  3.1736882705934568E+004                  0.0000000000000000E+000                  3.4916824034536041E+007 
                                     175                  1.8262175759683557E+003                  1.3113923319836516E-007                  3.3508128491108495E+004                  0.0000000000000000E+000                  3.6738708012542434E+007 
                                     176                  1.8507033409358253E+003                  1.2692433722029528E-007                  3.5460499017790746E+004                  0.0000000000000000E+000                  3.8655693577648565E+007 
                                     177                  1.8754363213597503E+003                  1.2250696366150200E-007                  3.7619050589918683E+004                  0.0000000000000000E+000                  4.0672760900540344E+007 
